,Title,Area,Period,URL
9158,〈어린이 율동놀이 뮤지컬 호비쇼5〉- 울산,울산시,2015.04.04 ~ 2015.04.05,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000211
9159,어린이뮤지컬 ‘피터팬’ - 춘천,강원,2015.04.04 ~ 2015.04.04,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002078
9160,2015 가족뮤지컬＂겨울왕국＂- 충주,충북,2015.04.11 ~ 2015.04.11,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002876
9161,가족뮤지컬＇프린세스 마리＇- 울산,울산시,2015.04.04 ~ 2015.04.04,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001428
9162,어린이 가족 뮤지컬 신데렐라 - 김포,경기,2015.04.04 ~ 2015.04.04,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001415
9163,홀로그램가족뮤지컬 오즈의마법사 - 고양,경기,2015.04.04 ~ 2015.04.04,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000556
9164,어린이가족뮤지컬＂겨울왕국＂- 포항,경북,2015.04.04 ~ 2015.04.04,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001266
9165,2015 가족뮤지컬＂겨울왕국＂- 순천,전남,2015.04.04 ~ 2015.04.04,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002260
9166,2015 가족뮤지컬＂라푼젤＂- 광주,광주시,2015.04.04 ~ 2015.04.04,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001710
9167,캐릭터 뮤지컬 “우당탕탕 아이쿠” - 청주,충북,2015.04.04 ~ 2015.04.04,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002439
9168,캐릭터 뮤지컬＂우당탕탕 아이쿠＂- 청주,충북,2015.04.04 ~ 2015.04.04,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001797
9169,어린이베스트셀러뮤지컬 ‘책먹는여우’ -인제,강원,2015.04.04 ~ 2015.04.04,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001943
9170,댄스뮤지컬 사랑하면 춤을 춰라,서울,2015.04.03 ~ 2016.12.31,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002469
9171,광복 70주년 기념 뮤지컬〈덕혜옹주〉,서울,2015.04.03 ~ 2015.06.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002366
9172,클래식 가족뮤지컬 반짝반짝 인어공주,서울,2015.04.03 ~ 2015.05.31,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002603
9173,뮤지컬 그남자 그여자,서울,2015.04.03 ~ 2015.04.30,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002280
9174,뮤지컬〈바람과 함께 사라지다〉- 인천,인천시,2015.04.03 ~ 2015.04.05,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000892
9175,명작뮤지컬〈슈퍼 아기돼지 삼형제〉,서울,2015.04.03 ~ 2015.04.04,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001419
9176,뮤지컬〈꽃신〉,경기,2015.04.03 ~ 2015.04.04,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15003322
9177,어린이가족뮤지컬〈신데렐라〉- 용인,경기,2015.04.03 ~ 2015.04.04,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002532
9178,어린이 가족뮤지컬〈어린왕자〉- 파주 운정,경기,2015.04.03 ~ 2015.04.04,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001292
9179,뮤지컬-담배가게아가씨（대구）,대구시,2015.04.02 ~ 2015.04.05,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001112
9180,코믹뮤지컬 라바〈검은그림자의 비밀〉- 부천,경기,2015.04.04 ~ 2015.04.04,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001527
9181,국악뮤지컬 〈문지기 문지기 문열어라!〉- 군포,서울,2015.04.01 ~ 2015.08.02,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002818
9182,창작뮤지컬［레미제라블］in 나루아트센터,서울,2015.04.01 ~ 2015.04.30,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002047
9183,어린이 뮤지컬 “콩쥐팥쥐” - 대전,대전시,2015.04.01 ~ 2015.04.26,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15003738
9184,어린이뮤지컬 “왕자와거지” - 서울금천,서울,2015.04.01 ~ 2015.04.25,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15003550
9185,어린이뮤지컬 “해님달님” - 광주,광주시,2015.04.01 ~ 2015.04.25,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15003714
9186,어린이뮤지컬 “빨간머리 앤” - 광주,광주시,2015.04.01 ~ 2015.04.25,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15003710
9187,가족뮤지컬 피터래빗,서울,2015.03.31 ~ 2015.04.01,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002560
9188,"뮤지컬 우지원,심건우의 고고고쇼－대구",대구시,2015.03.30 ~ 2015.03.30,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002326
9189,어린이가족뮤지컬＂겨울왕국＂- 영천,경북,2015.03.30 ~ 2015.03.30,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002918
9190,뮤지컬 “4번 출구” - 태백,강원,2015.03.30 ~ 2015.03.30,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15003372
9191,"가족 뮤지컬 이천,여주〈겨울왕국〉",경기,2015.03.29 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001288
9192,2015 가족뮤지컬＂겨울왕국＂- 김해(칠암),경남,2015.03.29 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15003286
9193,홀로그램가족뮤지컬 오즈의마법사 - 창원,경남,2015.03.29 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000972
9194,블록버스터 뮤지컬 ‘헬로 카봇’- 부산,부산시,2015.03.28 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001364
9195,뮤지컬 거울공주 평강이야기 - 김포,경기,2015.03.28 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001066
9196,가족뮤지컬 미운오리새끼,서울,2015.03.28 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15003164
9197,가족뮤지컬 〈인어공주〉-수원,경기,2015.03.28 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001189
9198,어린이가족뮤지컬 “겨울왕국” - 안양,경기,2015.03.28 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001102
9199,가족뮤지컬 춤추는 빨간구두 - 인천,인천시,2015.03.28 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002040
9200,가족뮤지컬 피터래빗,서울,2015.04.02 ~ 2015.04.02,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002563
9201,로맨틱 힐링 뮤지컬♥［담배가게 아가씨］,서울,2015.03.28 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001007
9202,가족뮤지컬 뽀로로 드림콘서트 - 군산,전북,2015.03.28 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000450
9203,송승환의 명작동화 뮤지컬 오즈의 마법사 - 대전,대전시,2015.03.28 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000690
9204,〈어린이 율동놀이 뮤지컬 호비쇼5〉- 대전,대전시,2015.03.28 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014277
9205,가족뮤지컬 - 오즈의마법사,서울,2015.03.28 ~ 2015.03.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001654
9206,2015 베스트셀러 어린이뮤지컬＂피터 래빗＂- 평택,경기,2015.03.28 ~ 2015.03.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002284
9207,어린이베스트셀러뮤지컬 ‘책먹는여우’ - 남양주,경기,2015.03.28 ~ 2015.03.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001336
9208,어린이가족뮤지컬 〈아기돼지삼형제〉-안양,경기,2015.03.28 ~ 2015.03.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000891
9209,“2015” 특선 가족 뮤지컬 “브레멘 음악대” - 거제,경남,2015.03.28 ~ 2015.03.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002361
9210,홀로그램가족뮤지컬 오즈의마법사 - 광주,광주시,2015.03.28 ~ 2015.03.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000545
9211,캐릭터 뮤지컬＂우당탕탕 아이쿠＂－당진,충남,2015.03.28 ~ 2015.03.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001861
9212,세계명작 가족뮤지컬〈신데렐라〉- 대전,대전시,2015.03.28 ~ 2015.03.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001013
9213,가족뮤지컬＂이상한 나라의 앨리스＂- 청주,충북,2015.03.28 ~ 2015.03.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001794
9214,뮤지컬 복순이 할배－부산,부산시,2015.03.27 ~ 2015.04.26,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002578
9215,뮤지컬 - 복순이 할배 - 부산,부산시,2015.03.27 ~ 2015.04.26,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000557
9216,어린이가족뮤지컬 “겨울왕국” - 이천,경기,2015.03.27 ~ 2015.03.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001105
9217,［매직＋뮤지컬］〈매직컬 콘서트〉,서울,2015.03.27 ~ 2015.03.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002804
9218,어린이 가족뮤지컬〈어린왕자〉- 경기 광주,경기,2015.03.27 ~ 2015.03.28,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001253
9219,가족뮤지컬 피터래빗,서울,2015.03.27 ~ 2015.03.27,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002559
9220,2015 가족뮤지컬 인어공주 - 창원,경남,2015.03.28 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001930
9221,EBS애니뮤지컬“풍선코끼리발루뽀”-포항,경북,2015.03.28 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001007
9222,가족뮤지컬 뽀로로 드림콘서트 - 군산,서울,2015.03.25 ~ 2015.06.14,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001911
9223,오페라 ＆ 뮤지컬 월드베스트 아리아,서울,2015.03.25 ~ 2015.03.25,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002368
9224,뮤지컬 배우 이소정 with 조윤성 I LOVE A PIANO - 구리,경기,2015.03.25 ~ 2015.03.25,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002044
9225,뮤지컬＇서시＇- 부산,부산시,2015.03.24 ~ 2015.04.10,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002164
9226,어린이가족뮤지컬＂겨울왕국＂- 청주,충북,2015.03.24 ~ 2015.03.25,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001164
9227,뮤지컬 〈영웅〉 쇼케이스,서울,2015.03.23 ~ 2015.03.23,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002780
9228,어린이가족뮤지컬＂겨울왕국＂- 여주,경기,2015.03.22 ~ 2015.03.22,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001721
9229,2015 가족뮤지컬＂겨울왕국＂- 부산,부산시,2015.03.22 ~ 2015.03.22,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001525
9230,판타지가족뮤지컬＂겨울왕국＂－태백,강원,2015.03.22 ~ 2015.03.22,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002690
9231,뮤지컬〈그날들〉- 성남,경기,2015.03.21 ~ 2015.03.22,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001211
9232,베스트셀러 가족뮤지컬 커다란방귀 - 고양,경기,2015.03.21 ~ 2015.03.22,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002036
9233,어린이가족뮤지컬＂겨울왕국＂- 부천,경기,2015.03.21 ~ 2015.03.22,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001627
9234,국악뮤지컬 호랑이를만난 놀부 - 군포,경기,2015.03.21 ~ 2015.03.22,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001381
9235,캐릭터 뮤지컬 딸기가좋아 - 인천,인천시,2015.03.21 ~ 2015.03.22,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001590
9236,(가족뮤지컬) 어린이 점프-부산공연,부산시,2015.03.21 ~ 2015.03.22,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000804
9237,〈어린이 율동놀이 뮤지컬 호비쇼5〉- 광주,광주시,2015.03.21 ~ 2015.03.22,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000192
9238,뮤지컬〈댄싱인러브〉- 전주,전북,2015.03.21 ~ 2015.03.22,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001217
9239,코믹뮤지컬 라바〈검은그림자의 비밀〉- 청주,충북,2015.03.21 ~ 2015.03.22,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000037
9240,뮤지컬 마이 버킷 리스트,서울,2015.03.26 ~ 2015.05.31,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002218
9241,가족뮤지컬〈라푼젤〉- 안산,경기,2015.03.21 ~ 2015.03.21,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001177
9242,어린이 뮤지컬〈겨울왕국〉- 의정부,경기,2015.03.21 ~ 2015.03.21,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000534
9243,어린이가족뮤지컬〈신데렐라〉- 인천,인천시,2015.03.21 ~ 2015.03.21,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000965
9244,홀로그램가족뮤지컬 오즈의마법사 - 부평,인천시,2015.03.21 ~ 2015.03.21,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000548
9245,어린이가족뮤지컬＂겨울왕국＂- 사천,경남,2015.03.21 ~ 2015.03.21,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001100
9246,가족뮤지컬〈누가 내 머리에 똥 쌌어？!〉- 함안,경남,2015.03.21 ~ 2015.03.21,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000974
9247,2015 가족뮤지컬＂겨울왕국＂- 경주,경북,2015.03.21 ~ 2015.03.21,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001519
9248,어린이 가족뮤지컬〈신데렐라〉- 경주,경북,2015.03.21 ~ 2015.03.21,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000954
9249,라이브 뮤지컬 눈의여왕 - 속초,강원,2015.03.21 ~ 2015.03.21,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001733
9250,뮤지컬〈한밤의 세레나데〉,서울,2015.03.20 ~ 2015.05.31,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002082
9251,2015 코코몽 뮤지컬〈타임머신 대소동〉- 인천,인천시,2015.03.20 ~ 2015.03.21,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000626
9252,가족뮤지컬［뽀로로와 마법의과자］- 대구,대구시,2015.03.19 ~ 2015.04.12,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000966
9253,가족뮤지컬〈초록이의우당탕탕세계여행〉- 세실극장,서울,2015.03.18 ~ 2015.04.19,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001360
9254,어린이 인성교육 뮤지컬〈프린스 마이 프렌드〉,서울,2015.03.17 ~ 2015.05.10,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001658
9255,뮤지컬〈바람과 함께 사라지다〉- 부산,부산시,2015.03.17 ~ 2015.03.22,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14015129
9256,어린이가족뮤지컬＂겨울왕국＂- 광주,광주시,2015.03.17 ~ 2015.03.18,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001161
9257,2015 가족뮤지컬＂겨울왕국＂- 장유(김해),경남,2015.03.15 ~ 2015.03.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001521
9258,라이브 뮤지컬 눈의여왕 - 부산,부산시,2015.03.15 ~ 2015.03.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001992
9259,프린세스 공주 뮤지컬 쇼 - 춘천,강원,2015.03.15 ~ 2015.03.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001259
9260,프린세스 공주 뮤지컬 쇼,경기,2015.03.21 ~ 2015.03.21,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001496
9261,가족뮤지컬〈라푼젤〉- 안산,경기,2015.03.21 ~ 2015.03.21,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001177
9262,어린이 뮤지컬〈겨울왕국〉- 의정부,부산시,2015.03.14 ~ 2015.03.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000738
9263,가족뮤지컬〈피터팬〉,경기,2015.03.14 ~ 2015.03.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001596
9264,가족뮤지컬 ‘ 백설공주와 일곱난장이 ’ - 수원,경기,2015.03.14 ~ 2015.03.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001135
9265,(2015 화이트데이 특집) 뮤지컬 국화꽃향기-부산공연,부산시,2015.03.14 ~ 2015.03.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000297
9266,뮤지컬〈댄싱인러브〉-군산,전북,2015.03.14 ~ 2015.03.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001219
9267,어린이가족뮤지컬＂겨울왕국＂- 전주,전북,2015.03.14 ~ 2015.03.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000803
9268,어린이베스트셀러뮤지컬＇책먹는여우＇- 전주,전북,2015.03.14 ~ 2015.03.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000114
9269,어린이가족뮤지컬＂겨울왕국＂- 청주,충북,2015.03.14 ~ 2015.03.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001096
9270,가족뮤지컬 뽀로로 드림콘서트 - 원주,강원,2015.03.14 ~ 2015.03.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000056
9271,〈어린이 율동놀이 뮤지컬 호비쇼5〉- 제주,제주,2015.03.14 ~ 2015.03.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014327
9272,빌리엘리어트 뮤지컬 라이브 - 구리,경기,2015.03.14 ~ 2015.03.14,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001052
9273,어린이 가족뮤지컬〈신데렐라〉- 구로,서울,2015.03.14 ~ 2015.03.14,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000328
9274,홀로그램가족뮤지컬 오즈의마법사 - 과천,경기,2015.03.14 ~ 2015.03.14,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000544
9275,고품격［the판타스틱 오페라＆뮤지컬 사랑의묘약］- 창원,경남,2015.03.14 ~ 2015.03.14,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001233
9276,라이브 뮤지컬 눈의여왕 - 대구,대구시,2015.03.14 ~ 2015.03.14,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001731
9277,2015 캐릭터 뮤지컬〈딸기가 좋아〉- 익산,전북,2015.03.14 ~ 2015.03.14,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000871
9278,뮤지컬 Through The Door (쓰루더도어),서울,2015.03.13 ~ 2015.06.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000906
9279,뮤지컬 〈아보카토〉,서울,2015.03.13 ~ 2015.04.19,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001522
9280,쥬크박스 뮤지컬 러브초콜릿,서울,2015.03.14 ~ 2015.05.10,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001647
9281,뮤지컬〈노트르담 드 파리〉프렌치 오리지널 내한공연 - 광주,광주시,2015.03.13 ~ 2015.03.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=14014850
9282,뮤지컬 로기수,서울,2015.03.12 ~ 2015.05.31,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000830
9283,뮤지컬〈아가사〉＋무용공연〈SADNESS〉,서울,2015.03.12 ~ 2015.03.19,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002714
9284,어린이 뮤지컬 “빨간머리앤” - 대전,대전시,2015.03.11 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002537
9285,뮤지컬〈마마 돈 크라이〉,서울,2015.03.10 ~ 2015.05.31,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000971
9286,가족뮤지컬 앵콜 ‘프린세스 마리’ - 신도림,서울,2015.03.10 ~ 2015.04.05,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001192
9287,어린이뮤지컬＂아기돼지삼형제＂－서울금천,서울,2015.03.10 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002649
9288,어린이뮤지컬 ‘토끼와 자라’ - 울산,인천시,2015.03.10 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002092
9289,어린이뮤지컬＂효자가 된 호랑이＂- 광주,광주시,2015.03.10 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002033
9290,어린이뮤지컬 “우렁이색시” - 광주,광주시,2015.03.10 ~ 2015.03.29,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002018
9291,2015 가족뮤지컬＂겨울왕국＂,서울,2015.03.08 ~ 2015.03.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001345
9292,＂2015＂특선 가족 뮤지컬＂리틀 캣타운＂- 제천,충북,2015.03.08 ~ 2015.03.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002062
9293,가족뮤지컬［소리동화］,서울,2015.03.07 ~ 2015.05.17,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000774
9294,오감만족빵타지뮤지컬〈꼬마마녀 아리와 마법빵〉-부산,부산시,2015.03.07 ~ 2015.04.26,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15002419
9295,뮤지컬〈마리 앙투아네트〉- 대구,대구시,2015.03.07 ~ 2015.03.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000087
9296,EBS어린이 뮤지컬 방귀대장 뿡뿡이-방귀별 놀이 탐험대(부산),부산시,2015.03.07 ~ 2015.03.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000769
9297,2015 어린이뮤지컬＂겨울왕국＂- 김포,경기,2015.03.07 ~ 2015.03.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001675
9298,어린이가족뮤지컬＂겨울왕국＂- 포천,경기,2015.03.07 ~ 2015.03.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001106
9299,가족뮤지컬 뽀로로 드림콘서트 - 강릉,강원,2015.03.07 ~ 2015.03.08,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000078
9300,뮤지컬＜그날들＞- 전주,전북,2015.03.13 ~ 2015.03.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000415
9301,뮤지컬〈노트르담 드 파리〉프렌치 오리지널 내한공연 - 광주,광주시,2015.03.13 ~ 2015.03.15,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001728
9302,어린이가족뮤지컬＂겨울왕국＂－경기도광주,경기,2015.03.07 ~ 2015.03.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001120
9303,세계명작 가족뮤지컬〈신데렐라〉- 김해진영,경남,2015.03.07 ~ 2015.03.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001012
9304,홀로그램가족뮤지컬 오즈의마법사 - 창원,경남,2015.03.07 ~ 2015.03.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15000542
9305,판타지가족뮤지컬＂겨울왕국＂- 부산,부산시,2015.03.07 ~ 2015.03.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001159
9306,2015 가족뮤지컬＂겨울왕국＂- 계룡,충남,2015.03.07 ~ 2015.03.07,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=15001517
